prompt,template_id,token_length,n_layers,ftle_final,ftle_final_std,expansive_frac,entropy,top1_prob,label,prompt_idx
"In Ruby, write a function to round to two decimals.","in <e>, write a function to round to two decimals.",42,31,0.08983953786543528,0.006469262588840509,0.875,1.9646670818328857,0.45819196105003357,coding,117
TypeScript: implement a least-recently-used cache.,typescript: implement a least-recently-used cache.,43,31,0.09407978190698371,0.004362843516198322,0.9314516129032258,3.8543028831481934,0.14421424269676208,coding,118
"In C++, write a function to group anagrams together.","in c++, write a function to group anagrams together.",43,31,0.08814461639232196,0.004754839853421369,0.907258064516129,1.6287239789962769,0.6766896843910217,coding,119
Ruby: implement a least-recently-used cache.,ruby: implement a least-recently-used cache.,43,31,0.09584816325625388,0.007188490717657259,0.9274193548387097,2.6571269035339355,0.536748468875885,coding,120
Write C++ code to compute the Levenshtein distance.,write c++ code to compute the <e> distance.,43,31,0.08592685909268061,0.005057950118759167,0.9233870967741935,2.085897445678711,0.3114730417728424,coding,121
Rust: implement a least-recently-used cache.,rust: implement a least-recently-used cache.,43,31,0.09313761581985536,0.006321065457911774,0.9556451612903226,4.087247848510742,0.2065497487783432,coding,122
"In C++, write a function to compute the moving maximum.","in c++, write a function to compute the moving maximum.",43,31,0.08372133098634021,0.006880763928867975,0.879032258064516,1.43634033203125,0.7107564210891724,coding,123
"In C++, write a function to compute a running median.","in c++, write a function to compute a running median.",43,31,0.09123514902405737,0.0073261152351369405,0.903225806451613,1.5384283065795898,0.6959428191184998,coding,124
"In TypeScript, write a function to fizzbuzz.","in <e>, write a function to fizzbuzz.",43,31,0.08508378860229346,0.004638661248949396,0.875,2.439175844192505,0.3936803936958313,coding,125
"Using Go, implement a small function to compute a factorial.","using <e>, implement a small function to compute a factorial.",43,31,0.08317038032049284,0.004023131913339449,0.907258064516129,1.8922815322875977,0.43629831075668335,coding,126
"Using TypeScript, implement a small function to filter even numbers.","using <e>, implement a small function to filter even numbers.",43,31,0.08829742341576016,0.005665655402730283,0.8911290322580645,2.896817684173584,0.33496958017349243,coding,127
"In Kotlin, write a function to compute a factorial.","in <e>, write a function to compute a factorial.",43,31,0.09139760973187366,0.00833121774006003,0.875,1.5675663948059082,0.5786709785461426,coding,128
"Using JavaScript, implement a small function to find the minimum.","using <e>, implement a small function to find the minimum.",43,31,0.08588236483951095,0.003977931051967855,0.8951612903225807,2.528961420059204,0.3408905565738678,coding,129
"Using TypeScript, implement a small function to check primality.","using <e>, implement a small function to check primality.",43,31,0.09033451298726931,0.0051361332833281086,0.9596774193548387,2.64017653465271,0.4258166253566742,coding,130
"Using C++, implement a small function to find the average.","using c++, implement a small function to find the average.",43,31,0.0841248614459024,0.006422120478450331,0.907258064516129,2.2718405723571777,0.44094735383987427,coding,131
"In Go, write a function to rotate a matrix in place.","in <e>, write a function to rotate a matrix in place.",43,31,0.08548914895302988,0.005012940983639396,0.8911290322580645,1.7037594318389893,0.36775830388069153,coding,132
"Using Kotlin, implement a small function to reverse a string.","using <e>, implement a small function to reverse a string.",43,31,0.09064141982361446,0.0032340075091080137,0.903225806451613,1.4287590980529785,0.7360702753067017,coding,133
"In Kotlin, write a function to validate an email address.","in <e>, write a function to validate an email address.",43,31,0.09562091386440844,0.005351099434773786,0.9193548387096775,1.4064501523971558,0.729262113571167,coding,134
"In Python, write a function to build a small inverted index.","in <e>, write a function to build a small inverted index.",43,31,0.08480901466103838,0.0037781887321230645,0.8991935483870968,1.9572572708129883,0.5457823276519775,coding,135
"In C++, write a function to compute a factorial.","in c++, write a function to compute a factorial.",43,31,0.0851906137973595,0.003101343741802566,0.9193548387096774,1.8464974164962769,0.5723776817321777,coding,136
"Using C++, implement a small function to reverse a list.","using c++, implement a small function to reverse a list.",43,31,0.08769517308607627,0.0032123269062317946,0.8870967741935483,2.3540611267089844,0.43717142939567566,coding,137
Write C++ code to topologically sort a list of tasks.,write c++ code to topologically sort a list of tasks.,43,31,0.08701058137551426,0.004877451943425087,0.935483870967742,2.27392578125,0.36197611689567566,coding,138
"In Ruby, write a function to check a palindrome.","in <e>, write a function to check a palindrome.",43,31,0.0894976540800156,0.0032732981154382744,0.935483870967742,1.7963120937347412,0.5345436334609985,coding,139
"Using C++, implement a small function to find the minimum.","using c++, implement a small function to find the minimum.",43,31,0.08308810016506593,0.006819828756710006,0.9153225806451614,2.338489532470703,0.5044107437133789,coding,140
"Using JavaScript, implement a small function to swap two variables.","using <e>, implement a small function to swap two variables.",43,31,0.08411171878207949,0.0034416768975561282,0.907258064516129,2.3966808319091797,0.34390953183174133,coding,141
"In TypeScript, write a function to join with dashes.","in <e>, write a function to join with dashes.",43,31,0.0850819729037429,0.004137933185208869,0.8790322580645161,2.5777313709259033,0.3841237425804138,coding,142
"Using Python, implement a small function to fizzbuzz.","using <e>, implement a small function to fizzbuzz.",43,31,0.08444366513819453,0.0034530484759356735,0.9233870967741935,2.1773595809936523,0.4166345000267029,coding,143
"Using C++, implement a small function to swap two variables.","using c++, implement a small function to swap two variables.",43,31,0.08540405773206369,0.004889144716117998,0.9112903225806451,2.525192975997925,0.36398690938949585,coding,144
"Using Java, implement a small function to round to two decimals.","using <e>, implement a small function to round to two decimals.",43,31,0.08712045117791242,0.0038812662068579786,0.903225806451613,2.471985101699829,0.3347664177417755,coding,145
Write C++ code to find the missing number in a sequence.,write c++ code to find the missing number in a sequence.,43,31,0.08411850533801138,0.00519809978446767,0.8911290322580645,2.471324920654297,0.3840808868408203,coding,146
"In Python, write a function to find the longest common prefix.","in <e>, write a function to find the longest common prefix.",43,31,0.08664589322807623,0.00614838057260907,0.907258064516129,1.6449551582336426,0.5775976777076721,coding,147
"Using Kotlin, implement a small function to reverse a list.","using <e>, implement a small function to reverse a list.",43,31,0.09371271048776489,0.006540701524815768,0.8870967741935484,1.3588263988494873,0.7609542012214661,coding,148
"Using Java, implement a small function to title-case a string.","using <e>, implement a small function to title-case a string.",44,31,0.08847892955920354,0.006480544898599791,0.903225806451613,2.4454219341278076,0.34128645062446594,coding,149
"In Kotlin, write a function to parse a simple query string.","in <e>, write a function to parse a simple query string.",44,31,0.08702764983149784,0.0027247522671870117,0.907258064516129,1.458977222442627,0.73285973072052,coding,150
"In C++, write a function to build a small inverted index.","in c++, write a function to build a small inverted index.",44,31,0.08608016782242822,0.0049317789055471515,0.9233870967741936,1.7332913875579834,0.6595929265022278,coding,151
"Using Kotlin, implement a small function to compute a factorial.","using <e>, implement a small function to compute a factorial.",44,31,0.08926114386681291,0.00428786554845702,0.8951612903225806,1.6019408702850342,0.6634896397590637,coding,152
"In JavaScript, write a function to title-case a string.","in <e>, write a function to title-case a string.",44,31,0.08549018515308193,0.004685584983044067,0.907258064516129,1.9231890439987183,0.4652230441570282,coding,153
"In Ruby, write a function to find connected components in a graph.","in <e>, write a function to find connected components in a graph.",44,31,0.09168695235467758,0.006154446049539631,0.8911290322580645,1.6316949129104614,0.6518468856811523,coding,154
"Using C++, implement a small function to fizzbuzz.","using c++, implement a small function to fizzbuzz.",44,31,0.08492336345394288,0.003544050743810494,0.8830645161290323,2.48272967338562,0.29895922541618347,coding,155
"Using C++, implement a small function to round to two decimals.","using c++, implement a small function to round to two decimals.",44,31,0.08781450808145502,0.0064576132965796125,0.9112903225806452,2.3091933727264404,0.46970683336257935,coding,156
"In Kotlin, write a function to encode run-length sequences.","in <e>, write a function to encode run-length sequences.",44,31,0.08779893327962522,0.004874133692187804,0.9435483870967742,1.3196563720703125,0.7503282427787781,coding,157
"In JavaScript, write a function to check a palindrome.","in <e>, write a function to check a palindrome.",44,31,0.09130417888456618,0.009226546861805735,0.8991935483870968,1.805689811706543,0.5255221724510193,coding,158
Write Go code to implement a least-recently-used cache.,write <e> code to implement a least-recently-used cache.,44,31,0.08167718024649631,0.00574567014316346,0.9435483870967742,1.7904397249221802,0.5167773365974426,coding,159
"In JavaScript, write a function to build a small inverted index.","in <e>, write a function to build a small inverted index.",44,31,0.08625251174972838,0.003235109882324557,0.935483870967742,2.392685651779175,0.36901575326919556,coding,160
"Using C++, implement a small function to check a palindrome.","using c++, implement a small function to check a palindrome.",45,31,0.08635401711841248,0.003082688174832916,0.9274193548387097,2.3928444385528564,0.3870067894458771,coding,161
"In Rust, write a function to topologically sort a list of tasks.","in <e>, write a function to topologically sort a list of tasks.",45,31,0.09112120938789192,0.0054283935725384005,0.9233870967741935,2.5711917877197266,0.3314588963985443,coding,162
"In Python, write a function to compute the Levenshtein distance.","in <e>, write a function to compute the <e> distance.",45,31,0.0876597243848398,0.00439276413362151,0.9274193548387097,1.7328075170516968,0.5580469369888306,coding,163
"In Java, write a function to find the missing number in a sequence.","in <e>, write a function to find the missing number in a sequence.",45,31,0.08614705731600829,0.005424995616573376,0.9233870967741936,2.167853355407715,0.4617331922054291,coding,164
"In JavaScript, write a function to find connected components in a graph.","in <e>, write a function to find connected components in a graph.",45,31,0.0889662428158031,0.007830702465584595,0.935483870967742,2.321720838546753,0.324675977230072,coding,165
Write C++ code to implement a least-recently-used cache.,write c++ code to implement a least-recently-used cache.,45,31,0.08230350597977062,0.003994904628393859,0.9193548387096775,2.1635022163391113,0.351957231760025,coding,166
"In C++, write a function to find connected components in a graph.","in c++, write a function to find connected components in a graph.",45,31,0.089192252530516,0.006758921658615638,0.907258064516129,1.7398900985717773,0.6652094721794128,coding,167
"Using JavaScript, implement a small function to title-case a string.","using <e>, implement a small function to title-case a string.",45,31,0.08271556644401663,0.0023857184742275724,0.8870967741935484,2.2808380126953125,0.3342144787311554,coding,168
"Using C++, implement a small function to title-case a string.","using c++, implement a small function to title-case a string.",45,31,0.08945558751803367,0.0058155343420193545,0.8951612903225807,2.319272518157959,0.45662134885787964,coding,169
Write TypeScript code to implement a least-recently-used cache.,write <e> code to implement a least-recently-used cache.,45,31,0.08662480019720306,0.006222311557670115,0.9112903225806451,2.6603615283966064,0.2925597131252289,coding,170
"In C++, write a function to detect outliers in a numeric list.","in c++, write a function to detect outliers in a numeric list.",45,31,0.0901668365558154,0.005594214485438358,0.9153225806451613,1.3406248092651367,0.7557581663131714,coding,171
"Using TypeScript, implement a small function to check a palindrome.","using <e>, implement a small function to check a palindrome.",45,31,0.08377756332883232,0.005056199170130239,0.9153225806451614,2.6717848777770996,0.39932677149772644,coding,172
"In Kotlin, write a function to detect outliers in a numeric list.","in <e>, write a function to detect outliers in a numeric list.",45,31,0.0938509485434685,0.006520240327812735,0.9193548387096775,0.9974195957183838,0.8346280455589294,coding,173
"In Java, write a function to topologically sort a list of tasks.","in <e>, write a function to topologically sort a list of tasks.",45,31,0.08930368041962279,0.0058092441716672575,0.9475806451612904,1.7772982120513916,0.6143087148666382,coding,174
"In Ruby, write a function to compute the Levenshtein distance.","in <e>, write a function to compute the <e> distance.",45,31,0.08779441051680223,0.0031431672523340817,0.8951612903225806,1.4481666088104248,0.66139155626297,coding,175
"In Ruby, write a function to find the missing number in a sequence.","in <e>, write a function to find the missing number in a sequence.",45,31,0.0889184707632918,0.0032830495279965303,0.8991935483870968,1.6324440240859985,0.6015291810035706,coding,176
"In TypeScript, write a function to find connected components in a graph.","in <e>, write a function to find connected components in a graph.",45,31,0.08787616837039994,0.002695233248164832,0.8951612903225806,2.2510952949523926,0.5200482606887817,coding,177
"Using TypeScript, implement a small function to title-case a string.","using <e>, implement a small function to title-case a string.",45,31,0.08423832476480239,0.005488323394755053,0.8870967741935483,2.510698080062866,0.4680509865283966,coding,178
Write Kotlin code to implement a least-recently-used cache.,write <e> code to implement a least-recently-used cache.,45,31,0.08569805891141079,0.005946169794262138,0.9233870967741936,1.2865688800811768,0.7767831087112427,coding,179
"Using JavaScript, implement a small function to check a palindrome.","using <e>, implement a small function to check a palindrome.",45,31,0.0824616866931282,0.004292015248884561,0.903225806451613,2.3150508403778076,0.30199354887008667,coding,180
"In TypeScript, write a function to detect outliers in a numeric list.","in <e>, write a function to detect outliers in a numeric list.",45,31,0.08477335479771486,0.00477769234001154,0.8911290322580645,1.87242591381073,0.6263858675956726,coding,181
"In Go, write a function to topologically sort a list of tasks.","in <e>, write a function to topologically sort a list of tasks.",45,31,0.08847793675766774,0.0076338871142069145,0.935483870967742,1.783292531967163,0.3670417368412018,coding,182
"In Go, write a function to compute the Levenshtein distance.","in <e>, write a function to compute the <e> distance.",45,31,0.0879988071503261,0.005885372295570748,0.9193548387096775,1.8035809993743896,0.3086451590061188,coding,183
"In Python, write a function to find the missing number in a sequence.","in <e>, write a function to find the missing number in a sequence.",45,31,0.08328505105515398,0.00437946306849335,0.903225806451613,1.81611967086792,0.5747140645980835,coding,184
"In Kotlin, write a function to find connected components in a graph.","in <e>, write a function to find connected components in a graph.",45,31,0.0923018400727661,0.007767834672403239,0.935483870967742,1.2326340675354004,0.787647545337677,coding,185
"Using Kotlin, implement a small function to title-case a string.","using <e>, implement a small function to title-case a string.",45,31,0.08912857502954392,0.00447011883701936,0.9153225806451613,1.3206477165222168,0.7770662903785706,coding,186
Write JavaScript code to implement a least-recently-used cache.,write <e> code to implement a least-recently-used cache.,45,31,0.0821021970160803,0.004866111320680268,0.9233870967741936,2.5486929416656494,0.30316659808158875,coding,187
"Using Kotlin, implement a small function to check a palindrome.","using <e>, implement a small function to check a palindrome.",45,31,0.09033719035327886,0.0020749565454873634,0.903225806451613,1.5927356481552124,0.688919723033905,coding,188
"In JavaScript, write a function to detect outliers in a numeric list.","in <e>, write a function to detect outliers in a numeric list.",45,31,0.08918233305728826,0.005723685427283752,0.9314516129032259,2.104396104812622,0.39868369698524475,coding,189
"In Python, write a function to topologically sort a list of tasks.","in <e>, write a function to topologically sort a list of tasks.",45,31,0.08629305535985805,0.0029135370917919975,0.9314516129032259,1.7451343536376953,0.6122071146965027,coding,190
"In Rust, write a short function that will count words and return the result.","in <e>, write a short function that will count words and return the result.",46,31,0.08827388745592524,0.006823163982997984,0.8951612903225806,2.1139063835144043,0.4138781428337097,coding,191
"In JavaScript, write a function to topologically sort a list of tasks.","in <e>, write a function to topologically sort a list of tasks.",46,31,0.08751163528815929,0.008190964091669074,0.903225806451613,2.1436028480529785,0.393443763256073,coding,192
"In C++, write a function to find the missing number in a sequence.","in c++, write a function to find the missing number in a sequence.",46,31,0.08776597116328201,0.005050915331719566,0.9112903225806452,1.6213810443878174,0.6851797103881836,coding,193
"In Go, write a short function that will find the average and return the result.","in <e>, write a short function that will find the average and return the result.",47,31,0.08651338525309717,0.0068747486242926505,0.903225806451613,1.4061812162399292,0.6005150079727173,coding,194
"In C++, write a short function that will filter even numbers and return the result.","in c++, write a short function that will filter even numbers and return the result.",48,31,0.08428661819629871,0.004295941941545822,0.9153225806451613,1.8181589841842651,0.5188857913017273,coding,195
"In TypeScript, write a short function that will split on commas and return the result.","in <e>, write a short function that will split on commas and return the result.",48,31,0.08160080886836205,0.0029574875556666385,0.8911290322580645,2.1538286209106445,0.3690849840641022,coding,196
"In TypeScript, write a short function that will find the maximum and return the result.","in <e>, write a short function that will find the maximum and return the result.",48,31,0.08480167942224419,0.0053419679040824395,0.8790322580645161,1.9999206066131592,0.4516347646713257,coding,197
"In C++, write a short function that will reverse a list and return the result.","in c++, write a short function that will reverse a list and return the result.",48,31,0.08368919445985872,0.004251004108837239,0.9233870967741935,1.6345245838165283,0.5788561105728149,coding,198
"In C++, write a short function that will trim whitespace and return the result.","in c++, write a short function that will trim whitespace and return the result.",48,31,0.08753450099432059,0.006630406616905762,0.8870967741935485,1.9459859132766724,0.4832264482975006,coding,199
3 km in metres?,# km in metres?,35,31,0.08829185122113958,0.006157112042388627,0.9274193548387097,3.280034065246582,0.3509654104709625,reasoning,0
9 km in metres?,# km in metres?,35,31,0.08491714392707941,0.003431610014677632,0.9153225806451613,3.3018906116485596,0.32491642236709595,reasoning,1
4 km in metres?,# km in metres?,35,31,0.0833585276243965,0.00375472123887804,0.8991935483870968,3.475008726119995,0.27082329988479614,reasoning,2
6 km in metres?,# km in metres?,35,31,0.08320402649735037,0.007079584983699481,0.9193548387096774,3.5661611557006836,0.23416122794151306,reasoning,3
5 km in metres?,# km in metres?,35,31,0.08381573236230797,0.006179783811520258,0.9112903225806452,3.365450382232666,0.3031044602394104,reasoning,4
34 km in metres?,# km in metres?,36,31,0.08569148507635396,0.00598622948002345,0.907258064516129,3.372255325317383,0.3202553689479828,reasoning,5
37 mod 4?,# mod #?,36,31,0.0883236784841188,0.006264678041323595,0.9475806451612904,3.420025587081909,0.27591806650161743,reasoning,6
37 km in metres?,# km in metres?,36,31,0.08453921880564402,0.005240441805721034,0.9274193548387097,3.371342658996582,0.31953081488609314,reasoning,7
28 mod 4?,# mod #?,36,31,0.0934842187663342,0.00934252852340998,0.9274193548387097,3.579798936843872,0.2236189842224121,reasoning,8
25 km in metres?,# km in metres?,36,31,0.08665113698639945,0.005470417448210978,0.9193548387096775,3.474271059036255,0.26595252752304077,reasoning,9
10 mod 5?,# mod #?,36,31,0.08499086164315786,0.008611648829889839,0.8991935483870968,3.521007537841797,0.2946206331253052,reasoning,10
27 km in metres?,# km in metres?,36,31,0.08673787550060975,0.004000645372837358,0.9233870967741936,3.5315356254577637,0.24398697912693024,reasoning,11
17 mod 8?,# mod #?,36,31,0.09594194873757558,0.011471317267539707,0.9233870967741936,3.4826879501342773,0.27083852887153625,reasoning,12
10 km in metres?,# km in metres?,36,31,0.08747189376908121,0.003671572359607548,0.9193548387096775,3.0786266326904297,0.423054963350296,reasoning,13
61 mod 5?,# mod #?,36,31,0.08653055258300629,0.008389610436349167,0.907258064516129,3.3969554901123047,0.264784038066864,reasoning,14
5% of 87?,#% of #?,37,31,0.08168502408515554,0.0029757017561305894,0.9112903225806451,3.6731741428375244,0.16747644543647766,reasoning,15
55 + 34?,# + #?,37,31,0.08486929308238393,0.0036698737751670878,0.8951612903225806,3.8815770149230957,0.1848720759153366,reasoning,16
Thursday + 9 days = ?,thursday + # days = ?,37,31,0.08318735288601738,0.004433047865070638,0.9274193548387097,4.042963981628418,0.1796194612979889,reasoning,17
5% of 55?,#% of #?,37,31,0.08589017756050787,0.0021066947386466288,0.9193548387096775,3.763129234313965,0.1294776350259781,reasoning,18
96 + 92?,# + #?,37,31,0.08310850859434266,0.006289848201383574,0.8911290322580645,4.103926181793213,0.13927392661571503,reasoning,19
Thursday + 7 days = ?,thursday + # days = ?,37,31,0.08038537349687282,0.005209853186952269,0.907258064516129,4.021616458892822,0.1996779441833496,reasoning,20
5% of 98?,#% of #?,37,31,0.08265577048880543,0.005872355516501383,0.9112903225806452,3.721583366394043,0.1565512865781784,reasoning,21
33 + 68?,# + #?,37,31,0.08350360081217825,0.004759985032716047,0.9233870967741936,4.021743297576904,0.15047352015972137,reasoning,22
Thursday + 3 days = ?,thursday + # days = ?,37,31,0.0846916287371659,0.004543904215290357,0.9112903225806452,4.180909633636475,0.13214729726314545,reasoning,23
5% of 34?,#% of #?,37,31,0.08271228938820266,0.003436083956910231,0.9274193548387097,3.796678066253662,0.12449518591165543,reasoning,24
55 + 66?,# + #?,37,31,0.08512543742760165,0.008403282562700594,0.9233870967741936,3.9890315532684326,0.15099230408668518,reasoning,25
Thursday + 6 days = ?,thursday + # days = ?,37,31,0.0860360826070383,0.004699086548178564,0.9193548387096775,4.122432231903076,0.18163800239562988,reasoning,26
5% of 59?,#% of #?,37,31,0.08273441367952303,0.005714799091090503,0.8911290322580645,3.744344711303711,0.13041703402996063,reasoning,27
60 + 92?,# + #?,37,31,0.08174707350916861,0.005268007131082401,0.9153225806451613,4.185268402099609,0.11886341869831085,reasoning,28
Thursday + 4 days = ?,thursday + # days = ?,37,31,0.08096618573845188,0.0026531114473905665,0.9233870967741935,3.918515682220459,0.23616094887256622,reasoning,29
5% of 194?,#% of #?,38,31,0.08566560388838429,0.00424213273750615,0.9314516129032259,3.8179941177368164,0.12165764719247818,reasoning,30
Thursday + 55 days = ?,thursday + # days = ?,38,31,0.08353748667736868,0.007437090731761541,0.9112903225806452,4.017550468444824,0.200959250330925,reasoning,31
30% of 72?,#% of #?,38,31,0.08252970605789184,0.0065225316032994874,0.8830645161290323,3.68221378326416,0.15066172182559967,reasoning,32
Thursday + 45 days = ?,thursday + # days = ?,38,31,0.08441794014183282,0.0016298549555566829,0.8951612903225806,4.0631537437438965,0.17685844004154205,reasoning,33
20% of 75?,#% of #?,38,31,0.08308496768367925,0.009852070365870502,0.8951612903225806,3.780266284942627,0.1351766437292099,reasoning,34
Thursday + 35 days = ?,thursday + # days = ?,38,31,0.08134685034651085,0.002698311049702402,0.9032258064516129,4.2823991775512695,0.07743533700704575,reasoning,35
10% of 28?,#% of #?,38,31,0.08169432482308309,0.006032123794638904,0.9314516129032258,3.7392799854278564,0.17619052529335022,reasoning,36
Thursday + 38 days = ?,thursday + # days = ?,38,31,0.08284837091989283,0.005967492357789747,0.9193548387096775,4.275818824768066,0.07860584557056427,reasoning,37
40% of 41?,#% of #?,38,31,0.08761929847654788,0.008153308499521277,0.9112903225806452,3.720221996307373,0.16918274760246277,reasoning,38
Thursday + 32 days = ?,thursday + # days = ?,38,31,0.0829738810856568,0.0058206203113814435,0.8991935483870968,4.317033290863037,0.06740795075893402,reasoning,39
15% of 216?,#% of #?,39,31,0.08439471068233848,0.006190193977301699,0.8951612903225806,3.6390457153320312,0.1523076444864273,reasoning,40
Area of 7 by 3 rectangle?,area of # by # rectangle?,39,31,0.08419359342589082,0.003946861919872781,0.9112903225806452,3.6035754680633545,0.19678577780723572,reasoning,41
Compute 17 + 47.,compute # + #.,39,31,0.09026954795379352,0.0049542338314152905,0.903225806451613,4.0725884437561035,0.1383497565984726,reasoning,42
What is 30 plus 48?,what is # plus #?,40,31,0.08289450136895374,0.0061388152735795225,0.8870967741935484,3.4219703674316406,0.28365838527679443,reasoning,43
Area of 10 by 7 rectangle?,area of # by # rectangle?,40,31,0.08901131507258483,0.004755635019890823,0.9032258064516129,3.624481439590454,0.2147633135318756,reasoning,44
What is 5% of 34?,what is #% of #?,40,31,0.09047084619939785,0.005405229154879831,0.9193548387096775,3.0601561069488525,0.27332085371017456,reasoning,45
"Next: 3,5,7,?","next: #,#,#,?",40,31,0.08942550172630853,0.006878081879001864,0.935483870967742,4.595317363739014,0.14142628014087677,reasoning,46
How many metres are there in 3 kilometres?,how many metres are there in # kilometres?,40,31,0.0895275818929192,0.005181221481021534,0.8991935483870968,3.487666368484497,0.1883210986852646,reasoning,47
What is 84 plus 71?,what is # plus #?,40,31,0.08337962005422618,0.004423828558559845,0.8991935483870968,3.511845111846924,0.17967815697193146,reasoning,48
Area of 7 by 18 rectangle?,area of # by # rectangle?,40,31,0.08599978707263145,0.004658150276252642,0.8790322580645161,3.657193660736084,0.21042640507221222,reasoning,49
What is 5% of 74?,what is #% of #?,40,31,0.08623221028147227,0.005977699824364036,0.8991935483870968,2.935934066772461,0.3175865113735199,reasoning,50
"Next: 2,4,6,?","next: #,#,#,?",40,31,0.09369406059007189,0.004554686511917921,0.9516129032258065,4.644459247589111,0.14158417284488678,reasoning,51
How many metres are there in 4 kilometres?,how many metres are there in # kilometres?,40,31,0.08847517219953188,0.00490849296298816,0.879032258064516,3.4675981998443604,0.15135866403579712,reasoning,52
What is 64 plus 94?,what is # plus #?,40,31,0.08422951612765338,0.006137622728098023,0.8870967741935485,3.4663519859313965,0.23069897294044495,reasoning,53
Area of 12 by 7 rectangle?,area of # by # rectangle?,40,31,0.08688086006096449,0.004981831716811254,0.903225806451613,3.5880091190338135,0.2156171202659607,reasoning,54
Area of 18 by 16 rectangle?,area of # by # rectangle?,41,31,0.08618294680655943,0.003631213853604253,0.8870967741935485,3.679750919342041,0.18973185122013092,reasoning,55
"3 red, 4 blue; P(red)?","# red, # blue; <e>(<e>)?",41,31,0.08324502180512719,0.008203311179957307,0.9112903225806451,3.8154842853546143,0.14251168072223663,reasoning,56
What is 5% of 326?,what is #% of #?,41,31,0.0860706898631183,0.0051749024293647646,0.9193548387096774,2.8735954761505127,0.34120050072669983,reasoning,57
03:20 + 95 min?,#:# + # min?,41,31,0.08347029875238315,0.0028268753859909818,0.9233870967741935,4.187160491943359,0.1685112565755844,reasoning,58
"3 workers, 9 days: worker-days?","# workers, # days: worker-days?",41,31,0.0807593246469494,0.0018129813846232492,0.8991935483870968,4.0598978996276855,0.11154471337795258,reasoning,59
Compute 5 percent of the number 74.,compute # percent of the number #.,41,31,0.0848365869402267,0.006038674422657061,0.8991935483870968,3.5407938957214355,0.16116760671138763,reasoning,60
"Next: 5,9,13,?","next: #,#,#,?",41,31,0.08879353071272263,0.0036871042454506876,0.9233870967741936,4.623948097229004,0.11441722512245178,reasoning,61
How many metres are there in 22 kilometres?,how many metres are there in # kilometres?,41,31,0.08801651637809754,0.0073715020505814525,0.8911290322580645,3.3506994247436523,0.16850385069847107,reasoning,62
Area of 15 by 15 rectangle?,area of # by # rectangle?,41,31,0.08638730144726454,0.007863684616709807,0.9112903225806452,3.6721014976501465,0.18508754670619965,reasoning,63
"9 red, 5 blue; P(red)?","# red, # blue; <e>(<e>)?",41,31,0.07951311889446738,0.008300775691547817,0.907258064516129,3.8511831760406494,0.1393609642982483,reasoning,64
What is 40% of 91?,what is #% of #?,41,31,0.08762691397547971,0.0055390654492144965,0.907258064516129,2.862409830093384,0.33691269159317017,reasoning,65
04:50 + 95 min?,#:# + # min?,41,31,0.08228154878329777,0.00492860192948792,0.9233870967741936,4.1089677810668945,0.188709557056427,reasoning,66
"5 workers, 9 days: worker-days?","# workers, # days: worker-days?",41,31,0.07828335824297317,0.005208812388243649,0.8951612903225807,4.053175449371338,0.10755527764558792,reasoning,67
Compute 5 percent of the number 55.,compute # percent of the number #.,41,31,0.08485733898587546,0.003713166129172883,0.8951612903225806,3.476579427719116,0.15411968529224396,reasoning,68
"Next: 5,8,11,?","next: #,#,#,?",41,31,0.0921823347892292,0.007525380385903815,0.9556451612903226,4.64239501953125,0.12469039112329483,reasoning,69
How many metres are there in 15 kilometres?,how many metres are there in # kilometres?,41,31,0.09109315879950422,0.007757641177654773,0.9112903225806451,3.338331460952759,0.2367422878742218,reasoning,70
Area of 19 by 18 rectangle?,area of # by # rectangle?,41,31,0.08677171915278778,0.003556988694233205,0.907258064516129,3.7443575859069824,0.1921122819185257,reasoning,71
"9 red, 8 blue; P(red)?","# red, # blue; <e>(<e>)?",41,31,0.08252122349767367,0.004297648262182778,0.9233870967741936,3.9097845554351807,0.1269613802433014,reasoning,72
What is 5% of 278?,what is #% of #?,41,31,0.08716431827408855,0.00621598545793105,0.903225806451613,2.9172019958496094,0.3370637893676758,reasoning,73
10:45 + 95 min?,#:# + # min?,41,31,0.07946837118634652,0.005661930443620352,0.9395161290322581,4.2260637283325195,0.18026813864707947,reasoning,74
"6 workers, 9 days: worker-days?","# workers, # days: worker-days?",41,31,0.08003827942192024,0.0039012943267962424,0.8911290322580645,4.07080602645874,0.10335953533649445,reasoning,75
Compute 5 percent of the number 87.,compute # percent of the number #.,41,31,0.08757791157775777,0.0041735932477586606,0.939516129032258,3.4947171211242676,0.1791858673095703,reasoning,76
"Next: 2,7,12,?","next: #,#,#,?",41,31,0.0892083356866831,0.0064980401962947175,0.9314516129032259,4.606907367706299,0.10120382159948349,reasoning,77
How many metres are there in 30 kilometres?,how many metres are there in # kilometres?,41,31,0.08873703320881965,0.0034876575296720206,0.8911290322580645,3.563704013824463,0.157182514667511,reasoning,78
Area of 11 by 12 rectangle?,area of # by # rectangle?,41,31,0.08867452926111136,0.006019303425383546,0.9193548387096775,3.639056921005249,0.22090105712413788,reasoning,79
"7 red, 5 blue; P(red)?","# red, # blue; <e>(<e>)?",41,31,0.07793737789306468,0.004028562730101321,0.8911290322580645,3.8778843879699707,0.1270768791437149,reasoning,80
