prompt,template_id,token_length,n_layers,ftle_final,ftle_final_std,expansive_frac,entropy,top1_prob,label,prompt_idx
"Using TypeScript, implement a small function to flatten a list.","using <e>, implement a small function to flatten a list.",41,23,0.09114379244483811,0.005202016065643872,0.8315217391304348,1.3619900941848755,0.4402852952480316,coding,115
"Using JavaScript, implement a small function to check a palindrome.","using <e>, implement a small function to check a palindrome.",41,23,0.0836253931003745,0.009374323789595457,0.8152173913043479,1.2842144966125488,0.5110839009284973,coding,116
"Using C++, implement a small function to square each element.","using c++, implement a small function to square each element.",41,23,0.07850894234396724,0.004557717130062737,0.782608695652174,1.180307388305664,0.6056735515594482,coding,117
"Using C++, implement a small function to check primality.","using c++, implement a small function to check primality.",41,23,0.08174295993301949,0.010370390987938481,0.8315217391304348,1.3647470474243164,0.5544671416282654,coding,118
"Using Rust, implement a small function to find the maximum.","using <e>, implement a small function to find the maximum.",41,23,0.08556444636263161,0.010531217601732526,0.8206521739130435,1.4387295246124268,0.5290477275848389,coding,119
C++: implement a least-recently-used cache.,c++: implement a least-recently-used cache.,41,23,0.08558289634044464,0.007515247755032281,0.8043478260869565,1.8261590003967285,0.5034424066543579,coding,120
"Using Kotlin, implement a small function to find the minimum.","using <e>, implement a small function to find the minimum.",41,23,0.08129089498496408,0.006415385039399889,0.7989130434782609,1.4131590127944946,0.5346328020095825,coding,121
"Using C++, implement a small function to sum a list.","using c++, implement a small function to sum a list.",41,23,0.08394274658563888,0.006582683705936818,0.8206521739130435,1.2914786338806152,0.5679851174354553,coding,122
"In C++, write a function to compute a running median.","in c++, write a function to compute a running median.",41,23,0.09014027236308408,0.004670784020108842,0.7880434782608696,1.8811604976654053,0.49434560537338257,coding,123
"In Rust, write a function to encode run-length sequences.","in <e>, write a function to encode run-length sequences.",41,23,0.08813975227153353,0.007034888090273567,0.8260869565217391,1.7683168649673462,0.4256553649902344,coding,124
"Using C++, implement a small function to reverse a string.","using c++, implement a small function to reverse a string.",41,23,0.08074628488747497,0.006964772531838748,0.7717391304347826,1.0824464559555054,0.6510423421859741,coding,125
"In C++, write a function to rotate a matrix in place.","in c++, write a function to rotate a matrix in place.",42,23,0.08324273135406661,0.009483735994402593,0.8097826086956522,1.6916017532348633,0.5593177676200867,coding,126
Write C++ code to find the missing number in a sequence.,write c++ code to find the missing number in a sequence.,42,23,0.08493803697494542,0.006417059836535074,0.7717391304347826,1.59971022605896,0.5373166799545288,coding,127
Write C++ code to topologically sort a list of tasks.,write c++ code to topologically sort a list of tasks.,42,23,0.09197279647598244,0.010557646554395375,0.7989130434782609,1.9741591215133667,0.272208034992218,coding,128
"In C++, write a function to deduplicate records by key.","in c++, write a function to deduplicate records by key.",42,23,0.08891329359307573,0.0061758945587949785,0.8043478260869565,1.9794288873672485,0.34355679154396057,coding,129
"In C++, write a function to parse a simple query string.","in c++, write a function to parse a simple query string.",42,23,0.07884447782320285,0.004211294946987421,0.8043478260869565,1.56815505027771,0.4951174855232239,coding,130
"In Kotlin, write a function to rotate a matrix in place.","in <e>, write a function to rotate a matrix in place.",42,23,0.08316956900794033,0.010691705735391212,0.8260869565217391,1.5366005897521973,0.622351884841919,coding,131
"In Ruby, write a function to parse a simple query string.","in <e>, write a function to parse a simple query string.",42,23,0.08294499635066116,0.010900497617223538,0.8043478260869565,1.2840063571929932,0.5781114101409912,coding,132
Write JavaScript code to implement a least-recently-used cache.,write <e> code to implement a least-recently-used cache.,42,23,0.08519734881900476,0.008951902584145986,0.798913043478261,2.121263265609741,0.2480221688747406,coding,133
"In C++, write a function to build a small inverted index.","in c++, write a function to build a small inverted index.",42,23,0.08568676946640572,0.007119919728438315,0.8206521739130435,2.0434327125549316,0.26420336961746216,coding,134
"Using Java, implement a small function to title-case a string.","using <e>, implement a small function to title-case a string.",42,23,0.07619115197894247,0.00691221767086487,0.7717391304347827,1.6237677335739136,0.5193271636962891,coding,135
"In C++, write a function to find the longest common prefix.","in c++, write a function to find the longest common prefix.",42,23,0.08244540423553492,0.003934567072575455,0.7934782608695653,1.432874321937561,0.5984237790107727,coding,136
"In Go, write a function to build a small inverted index.","in <e>, write a function to build a small inverted index.",42,23,0.08390352793087567,0.011558498556776023,0.7880434782608695,1.9561433792114258,0.27313339710235596,coding,137
"In Python, write a function to find the longest common prefix.","in <e>, write a function to find the longest common prefix.",42,23,0.08266706791257447,0.009203185609195431,0.8152173913043478,1.0665085315704346,0.7089672088623047,coding,138
Write C++ code to compute the Levenshtein distance.,write c++ code to compute the <e> distance.,42,23,0.08557280826645164,0.008926053325347252,0.8097826086956522,1.4284919500350952,0.5042360424995422,coding,139
"Using C++, implement a small function to round to two decimals.","using c++, implement a small function to round to two decimals.",42,23,0.08937449582699011,0.011729279654320935,0.8152173913043478,1.2596466541290283,0.6176015138626099,coding,140
"In Ruby, write a function to deduplicate records by key.","in <e>, write a function to deduplicate records by key.",42,23,0.08239309221478418,0.006465350875979526,0.7934782608695652,1.6716077327728271,0.45332854986190796,coding,141
"Using Java, implement a small function to round to two decimals.","using <e>, implement a small function to round to two decimals.",42,23,0.07666659116456069,0.007237396872602817,0.7934782608695652,1.3031247854232788,0.5566716194152832,coding,142
"In Go, write a function to find connected components in a graph.","in <e>, write a function to find connected components in a graph.",43,23,0.07862418767986805,0.0064423688216485794,0.8097826086956522,1.485156774520874,0.6026065945625305,coding,143
"In Rust, write a function to detect outliers in a numeric list.","in <e>, write a function to detect outliers in a numeric list.",43,23,0.08037595498588614,0.007814693475083973,0.7934782608695652,1.6139552593231201,0.5670400261878967,coding,144
"In C++, write a function to detect outliers in a numeric list.","in c++, write a function to detect outliers in a numeric list.",43,23,0.08543774890831589,0.01349141177235251,0.7934782608695652,1.6933064460754395,0.57603919506073,coding,145
Write C++ code to implement a least-recently-used cache.,write c++ code to implement a least-recently-used cache.,43,23,0.0856185263391069,0.012684290840562875,0.8152173913043479,1.9376320838928223,0.2750145494937897,coding,146
"In C++, write a function to find connected components in a graph.","in c++, write a function to find connected components in a graph.",43,23,0.07766044381694191,0.005312915858732331,0.7663043478260869,1.6313878297805786,0.5496779084205627,coding,147
"In Python, write a function to find connected components in a graph.","in <e>, write a function to find connected components in a graph.",43,23,0.08788060899892564,0.009356824136268864,0.8152173913043478,1.3526861667633057,0.5647088885307312,coding,148
"In Java, write a function to detect outliers in a numeric list.","in <e>, write a function to detect outliers in a numeric list.",43,23,0.08752123209550704,0.00701942754399456,0.7880434782608696,1.6568275690078735,0.5529235601425171,coding,149
"In JavaScript, write a function to find connected components in a graph.","in <e>, write a function to find connected components in a graph.",43,23,0.07886200386610501,0.008484555771790896,0.782608695652174,1.5321065187454224,0.5433483123779297,coding,150
"In Ruby, write a function to detect outliers in a numeric list.","in <e>, write a function to detect outliers in a numeric list.",43,23,0.0862497195949895,0.010572526647065691,0.8097826086956522,1.3102314472198486,0.6688158512115479,coding,151
"In Kotlin, write a function to find connected components in a graph.","in <e>, write a function to find connected components in a graph.",43,23,0.08622001315351333,0.010238571483067926,0.8152173913043479,1.4997735023498535,0.6015916466712952,coding,152
"In Go, write a function to detect outliers in a numeric list.","in <e>, write a function to detect outliers in a numeric list.",43,23,0.08309656281133765,0.015052705888116406,0.7880434782608696,1.493863821029663,0.6089687943458557,coding,153
"In Ruby, write a function to find connected components in a graph.","in <e>, write a function to find connected components in a graph.",43,23,0.0788764012277379,0.007384515918346856,0.8097826086956522,1.3913328647613525,0.6276331543922424,coding,154
"In Kotlin, write a function to detect outliers in a numeric list.","in <e>, write a function to detect outliers in a numeric list.",43,23,0.08343075129097005,0.004976885496540039,0.7880434782608696,1.466542363166809,0.6271239519119263,coding,155
"In Kotlin, write a function to find the missing number in a sequence.","in <e>, write a function to find the missing number in a sequence.",44,23,0.08138391749169427,0.008816222982982092,0.7934782608695652,1.5671653747558594,0.5661783814430237,coding,156
"In Python, write a function to compute the Levenshtein distance.","in <e>, write a function to compute the <e> distance.",44,23,0.08401396514460913,0.006571194233538744,0.7717391304347827,1.403228759765625,0.5766118168830872,coding,157
"In C++, write a function to compute the Levenshtein distance.","in c++, write a function to compute the <e> distance.",44,23,0.08452243185538305,0.005197533830434421,0.7934782608695652,1.5792415142059326,0.5388590097427368,coding,158
"In C++, write a function to find the missing number in a sequence.","in c++, write a function to find the missing number in a sequence.",44,23,0.07634228392805709,0.006766661032911362,0.782608695652174,1.7119455337524414,0.4858302175998688,coding,159
"In TypeScript, write a function to topologically sort a list of tasks.","in <e>, write a function to topologically sort a list of tasks.",44,23,0.08685639959536287,0.0073962129680021195,0.7989130434782609,2.149901866912842,0.22633665800094604,coding,160
"In C++, write a function to topologically sort a list of tasks.","in c++, write a function to topologically sort a list of tasks.",44,23,0.08635348654863834,0.008823678846440856,0.7826086956521738,2.075018882751465,0.24422615766525269,coding,161
"In JavaScript, write a function to find the missing number in a sequence.","in <e>, write a function to find the missing number in a sequence.",44,23,0.0795799986461036,0.013159757953371034,0.7771739130434783,1.4804238080978394,0.5143248438835144,coding,162
"In JavaScript, write a function to compute the Levenshtein distance.","in <e>, write a function to compute the <e> distance.",44,23,0.08325649344792212,0.0063673445885583015,0.7826086956521738,1.635772943496704,0.48627057671546936,coding,163
"In JavaScript, write a function to topologically sort a list of tasks.","in <e>, write a function to topologically sort a list of tasks.",44,23,0.08883617960374716,0.008093393397736204,0.7663043478260869,1.9468187093734741,0.3376801311969757,coding,164
"In Go, write a function to find the missing number in a sequence.","in <e>, write a function to find the missing number in a sequence.",44,23,0.08223583038029128,0.009920889376383094,0.7771739130434783,1.549064040184021,0.5489414930343628,coding,165
"In Ruby, write a function to compute the Levenshtein distance.","in <e>, write a function to compute the <e> distance.",44,23,0.08488125130742721,0.0064244890639864275,0.8152173913043479,1.4004448652267456,0.581246018409729,coding,166
"In Rust, write a function to topologically sort a list of tasks.","in <e>, write a function to topologically sort a list of tasks.",44,23,0.08669650166917585,0.009572912487126412,0.8097826086956521,2.1197283267974854,0.2693643867969513,coding,167
"In Rust, write a function to find the missing number in a sequence.","in <e>, write a function to find the missing number in a sequence.",44,23,0.08207838720350094,0.009838302206160622,0.798913043478261,1.714752435684204,0.49406296014785767,coding,168
"In TypeScript, write a function to compute the Levenshtein distance.","in <e>, write a function to compute the <e> distance.",44,23,0.08749035860643029,0.005034119627662542,0.8043478260869565,1.810687780380249,0.38722947239875793,coding,169
"In Go, write a function to topologically sort a list of tasks.","in <e>, write a function to topologically sort a list of tasks.",44,23,0.0916269488381521,0.004699453990024673,0.7717391304347826,1.9963451623916626,0.24491934478282928,coding,170
"In TypeScript, write a function to find the missing number in a sequence.","in <e>, write a function to find the missing number in a sequence.",44,23,0.08119058196257736,0.0049408332024270096,0.7934782608695652,1.8209278583526611,0.4249851107597351,coding,171
"In Java, write a function to compute the Levenshtein distance.","in <e>, write a function to compute the <e> distance.",44,23,0.08497324802621983,0.014571444726504602,0.7989130434782609,1.71039617061615,0.479425311088562,coding,172
"In Java, write a function to topologically sort a list of tasks.","in <e>, write a function to topologically sort a list of tasks.",44,23,0.08735003697214294,0.010688632646024284,0.7880434782608696,1.995065450668335,0.3500281274318695,coding,173
"In Java, write a function to implement a least-recently-used cache.","in <e>, write a function to implement a least-recently-used cache.",45,23,0.08212364851333064,0.007528728565517019,0.7771739130434783,2.1528072357177734,0.28622788190841675,coding,174
"In Python, write a short function that will remove duplicates and return the result.","in <e>, write a short function that will remove duplicates and return the result.",45,23,0.07346150878434887,0.007645447647551455,0.766304347826087,1.0847538709640503,0.7310258150100708,coding,175
"In C++, write a short function that will fizzbuzz and return the result.","in c++, write a short function that will fizzbuzz and return the result.",45,23,0.0818532245590103,0.007252918473412676,0.7989130434782609,1.4090824127197266,0.5711362361907959,coding,176
"In Rust, write a short function that will count vowels and return the result.","in <e>, write a short function that will count vowels and return the result.",45,23,0.07915637979965481,0.006854392741012953,0.7826086956521738,1.3794876337051392,0.606605052947998,coding,177
"In C++, write a short function that will trim whitespace and return the result.","in c++, write a short function that will trim whitespace and return the result.",45,23,0.08194532463846482,0.0061380975511629516,0.8043478260869565,1.303208827972412,0.6251071691513062,coding,178
"In C++, write a short function that will remove duplicates and return the result.","in c++, write a short function that will remove duplicates and return the result.",45,23,0.08255699546733222,0.013723456666065404,0.7717391304347827,1.2906928062438965,0.6584627032279968,coding,179
"In Java, write a short function that will fizzbuzz and return the result.","in <e>, write a short function that will fizzbuzz and return the result.",45,23,0.07713895175271608,0.007102452500815071,0.7989130434782609,1.455956220626831,0.5665244460105896,coding,180
"In C++, write a short function that will count words and return the result.","in c++, write a short function that will count words and return the result.",45,23,0.07335698470717181,0.006185805161250373,0.8097826086956522,1.3762423992156982,0.6134657263755798,coding,181
"In Go, write a short function that will count words and return the result.","in <e>, write a short function that will count words and return the result.",45,23,0.08465483731337231,0.007840901543643768,0.7880434782608696,1.1376457214355469,0.70139479637146,coding,182
"In Kotlin, write a short function that will sort numbers and return the result.","in <e>, write a short function that will sort numbers and return the result.",45,23,0.07795310808725162,0.007429872756197461,0.7771739130434783,1.3816121816635132,0.5871061682701111,coding,183
"In Python, write a short function that will trim whitespace and return the result.","in <e>, write a short function that will trim whitespace and return the result.",45,23,0.07993351097878135,0.011108755337803283,0.7826086956521738,1.1493072509765625,0.6929797530174255,coding,184
"In C++, write a short function that will sort numbers and return the result.","in c++, write a short function that will sort numbers and return the result.",45,23,0.07390750158548917,0.00895164357266246,0.7771739130434783,1.4010525941848755,0.5962730050086975,coding,185
"In C++, write a short function that will count vowels and return the result.","in c++, write a short function that will count vowels and return the result.",45,23,0.0801746226878779,0.006704881461521711,0.7826086956521738,1.3908135890960693,0.6062517166137695,coding,186
"In C++, write a function to implement a least-recently-used cache.","in c++, write a function to implement a least-recently-used cache.",45,23,0.08325927353842277,0.012053212545789295,0.7934782608695652,2.0405216217041016,0.359212726354599,coding,187
"In Python, write a function to implement a least-recently-used cache.","in <e>, write a function to implement a least-recently-used cache.",45,23,0.0913900070256426,0.01148561557774939,0.8043478260869565,2.0087335109710693,0.36876440048217773,coding,188
"In Ruby, write a short function that will remove duplicates and return the result.","in <e>, write a short function that will remove duplicates and return the result.",45,23,0.083149703672315,0.00752310910638684,0.7934782608695652,1.0556401014328003,0.7188940644264221,coding,189
"In Go, write a short function that will count vowels and return the result.","in <e>, write a short function that will count vowels and return the result.",45,23,0.07427134568230806,0.010336040862001801,0.7826086956521738,1.2208707332611084,0.670531153678894,coding,190
"In C++, write a short function that will filter even numbers and return the result.","in c++, write a short function that will filter even numbers and return the result.",46,23,0.07795525573823367,0.00959009962688872,0.7608695652173914,1.109562873840332,0.7058351635932922,coding,191
"In C++, write a short function that will find the average and return the result.","in c++, write a short function that will find the average and return the result.",46,23,0.07766692832505473,0.003542871608932075,0.7717391304347826,1.39581298828125,0.6043098568916321,coding,192
"In Ruby, write a short function that will join with dashes and return the result.","in <e>, write a short function that will join with dashes and return the result.",46,23,0.07617355847917875,0.009263107953549298,0.7826086956521738,1.143531322479248,0.6688669323921204,coding,193
"Using C++, write a well-tested function to merge overlapping intervals and document its time complexity.","using c++, write a well-tested function to merge overlapping intervals and document its time complexity.",47,23,0.07620662074256884,0.00866049303164749,0.7391304347826086,1.7878680229187012,0.46736815571784973,coding,194
"Using C++, write a well-tested function to implement binary search and document its time complexity.","using c++, write a well-tested function to implement binary search and document its time complexity.",47,23,0.07726468664053782,0.005538288105208055,0.7554347826086957,1.3010954856872559,0.6771416068077087,coding,195
"In C++, write a short function that will title-case a string and return the result.","in c++, write a short function that will title-case a string and return the result.",47,23,0.08143300348156343,0.007971537504164735,0.7771739130434783,1.3978766202926636,0.6204385161399841,coding,196
"Using Go, write a well-tested function to merge overlapping intervals and document its time complexity.","using <e>, write a well-tested function to merge overlapping intervals and document its time complexity.",47,23,0.07747380577419907,0.006801785108285251,0.7934782608695652,1.9727810621261597,0.40741270780563354,coding,197
"Using Go, write a well-tested function to validate balanced brackets and document its time complexity.","using <e>, write a well-tested function to validate balanced brackets and document its time complexity.",47,23,0.07240653712217879,0.007549488518625485,0.7554347826086957,1.7535492181777954,0.5129093527793884,coding,198
"Using C++, write a well-tested function to compute the moving maximum and document its time complexity.","using c++, write a well-tested function to compute the moving maximum and document its time complexity.",48,23,0.08048911033060938,0.008830799276576396,0.7880434782608695,1.745057463645935,0.49029865860939026,coding,199
6 km in metres?,# km in metres?,34,23,0.08529890237825644,0.008194162325208795,0.8260869565217391,1.0446324348449707,0.6453719139099121,reasoning,0
5 km in metres?,# km in metres?,34,23,0.08653164218343867,0.013234054099747932,0.8097826086956522,0.9044052958488464,0.7580512762069702,reasoning,1
2 km in metres?,# km in metres?,34,23,0.0851744456999086,0.00541536113054571,0.8260869565217391,0.8891127109527588,0.772957444190979,reasoning,2
3 km in metres?,# km in metres?,34,23,0.08503192280454352,0.005609736424701936,0.8152173913043479,0.832346498966217,0.7753515243530273,reasoning,3
9 km in metres?,# km in metres?,34,23,0.08334848923424956,0.0043148379056806236,0.8152173913043478,1.0659843683242798,0.6500047445297241,reasoning,4
17 km in metres?,# km in metres?,35,23,0.08814196773346952,0.00768154903827124,0.8260869565217391,0.9123580455780029,0.6763604283332825,reasoning,5
57 mod 7?,# mod #?,35,23,0.09284065940163042,0.009621663293225233,0.8369565217391304,1.3579832315444946,0.518700122833252,reasoning,6
30 km in metres?,# km in metres?,35,23,0.08264119324333374,0.008231165500501918,0.7826086956521738,0.9496525526046753,0.725788414478302,reasoning,7
26 mod 3?,# mod #?,35,23,0.0908106646191288,0.0047411260821826375,0.7934782608695652,1.4929660558700562,0.5150537490844727,reasoning,8
33 km in metres?,# km in metres?,35,23,0.08220421651355714,0.011202622348969017,0.7989130434782609,0.8562657833099365,0.7241932153701782,reasoning,9
48 mod 4?,# mod #?,35,23,0.09879325862802187,0.012683016127611321,0.8152173913043479,1.569270372390747,0.4722287952899933,reasoning,10
13 km in metres?,# km in metres?,35,23,0.08434532880641227,0.00826286405454925,0.798913043478261,0.8855046033859253,0.6949591636657715,reasoning,11
11 mod 4?,# mod #?,35,23,0.09282714195286654,0.004441133122374155,0.7989130434782609,1.3530908823013306,0.4812049865722656,reasoning,12
37 km in metres?,# km in metres?,35,23,0.08386469159406745,0.009903220663011482,0.7989130434782609,0.840592622756958,0.74134761095047,reasoning,13
12 mod 7?,# mod #?,35,23,0.10273247079703704,0.0100155493831298,0.8043478260869565,1.1505683660507202,0.580053448677063,reasoning,14
Thursday + 4 days = ?,thursday + # days = ?,36,23,0.09686556003386618,0.011979839323164224,0.8152173913043478,1.0215774774551392,0.777161180973053,reasoning,15
54 + 82?,# + #?,36,23,0.09021360823791416,0.008438499114040252,0.7826086956521738,0.8083317279815674,0.8306334018707275,reasoning,16
5% of 34?,#% of #?,36,23,0.0919014427190627,0.01235934547204921,0.8043478260869565,0.9971088767051697,0.6213386058807373,reasoning,17
Thursday + 3 days = ?,thursday + # days = ?,36,23,0.09830546303141424,0.009011269978878692,0.8043478260869565,1.0160765647888184,0.8040645122528076,reasoning,18
19 + 77?,# + #?,36,23,0.0851403926791878,0.012478417662779183,0.8206521739130435,0.5368648171424866,0.8905608654022217,reasoning,19
5% of 74?,#% of #?,36,23,0.0902378448272271,0.009476310570498248,0.826086956521739,1.0258965492248535,0.6067975163459778,reasoning,20
Thursday + 5 days = ?,thursday + # days = ?,36,23,0.0944668540044404,0.009488309777829988,0.7826086956521738,1.4134231805801392,0.7014709711074829,reasoning,21
39 + 31?,# + #?,36,23,0.08928350434320145,0.008010141108887281,0.7880434782608696,0.7733154892921448,0.8567643761634827,reasoning,22
5% of 59?,#% of #?,36,23,0.08697253097478344,0.00696435729881353,0.8097826086956522,1.1171177625656128,0.5380815863609314,reasoning,23
Thursday + 9 days = ?,thursday + # days = ?,36,23,0.0961440358016201,0.012384120811563445,0.7826086956521738,1.2859368324279785,0.7368484139442444,reasoning,24
38 + 26?,# + #?,36,23,0.08960332156311318,0.0113009061171246,0.8260869565217391,0.7803255915641785,0.8569697737693787,reasoning,25
5% of 55?,#% of #?,36,23,0.08393412969579994,0.007377782231839731,0.798913043478261,1.0601013898849487,0.5599278807640076,reasoning,26
Thursday + 6 days = ?,thursday + # days = ?,36,23,0.09035651382460246,0.010404102396584555,0.7880434782608696,1.5147408246994019,0.640744686126709,reasoning,27
18 + 17?,# + #?,36,23,0.09908896111549786,0.007708418760119129,0.7934782608695652,0.6040397882461548,0.8881697654724121,reasoning,28
5% of 67?,#% of #?,36,23,0.08439231417928994,0.011134201972275005,0.7880434782608696,1.0590260028839111,0.5737246870994568,reasoning,29
40% of 76?,#% of #?,37,23,0.08652691778929528,0.0034535857565691523,0.7880434782608696,1.2048349380493164,0.46433117985725403,reasoning,30
Thursday + 23 days = ?,thursday + # days = ?,37,23,0.09678688776324106,0.010738735382571833,0.7989130434782609,1.6205083131790161,0.5988059639930725,reasoning,31
25% of 94?,#% of #?,37,23,0.09053543068699113,0.008520606923828234,0.8043478260869565,1.2695815563201904,0.5566855072975159,reasoning,32
Thursday + 42 days = ?,thursday + # days = ?,37,23,0.09494118444927284,0.011236584396089109,0.8152173913043478,1.6719253063201904,0.4194718301296234,reasoning,33
5% of 326?,#% of #?,37,23,0.08239114896471023,0.0062885114546871795,0.7880434782608696,1.026071548461914,0.6115119457244873,reasoning,34
Thursday + 22 days = ?,thursday + # days = ?,37,23,0.09343489709065267,0.008088153775245485,0.8097826086956521,1.5605418682098389,0.6170885562896729,reasoning,35
15% of 33?,#% of #?,37,23,0.10216717415024004,0.007919827814824743,0.8260869565217391,1.3030904531478882,0.5681846141815186,reasoning,36
Thursday + 21 days = ?,thursday + # days = ?,37,23,0.08792750247054672,0.006158566436558349,0.7554347826086957,1.5227140188217163,0.646755039691925,reasoning,37
5% of 277?,#% of #?,37,23,0.08812981953005475,0.009970226065002622,0.7934782608695652,0.9783536195755005,0.6765998601913452,reasoning,38
Thursday + 25 days = ?,thursday + # days = ?,37,23,0.09237903829447991,0.00723025883373865,0.8260869565217391,1.6566567420959473,0.5834332704544067,reasoning,39
Compute 66 + 94.,compute # + #.,38,23,0.09228622870180891,0.005766953439919898,0.8369565217391304,1.9973200559616089,0.29360517859458923,reasoning,40
What is 78 plus 33?,what is # plus #?,39,23,0.08681050949739744,0.011105514883797936,0.8206521739130435,0.9660854339599609,0.7320951819419861,reasoning,41
"7 red, 6 blue; P(red)?","# red, # blue; <e>(<e>)?",39,23,0.08387324734698637,0.006486102292313676,0.7989130434782609,1.3328120708465576,0.7113116383552551,reasoning,42
How many metres are there in 6 kilometres?,how many metres are there in # kilometres?,39,23,0.09103449509351492,0.012910541606877948,0.8097826086956522,1.267960548400879,0.497640460729599,reasoning,43
What is 5% of 34?,what is #% of #?,39,23,0.08641953014372653,0.0031639233904425424,0.7771739130434783,0.7591245174407959,0.692919135093689,reasoning,44
"2 workers, 7 days: worker-days?","# workers, # days: worker-days?",39,23,0.08248054289709003,0.005545524018138862,0.8043478260869565,2.526503324508667,0.26306235790252686,reasoning,45
"Next: 3,5,7,?","next: #,#,#,?",39,23,0.09398279584924867,0.007940659860815944,0.9130434782608696,2.4724223613739014,0.32983219623565674,reasoning,46
Area of 9 by 18 rectangle?,area of # by # rectangle?,39,23,0.08624437945529821,0.010475456894933202,0.8206521739130435,0.6907525658607483,0.7907459139823914,reasoning,47
What is 84 plus 71?,what is # plus #?,39,23,0.08545841671181151,0.009857107151459082,0.8097826086956522,1.0263452529907227,0.692446768283844,reasoning,48
"5 red, 4 blue; P(red)?","# red, # blue; <e>(<e>)?",39,23,0.08633596136843504,0.005562910291923839,0.8152173913043479,1.3629003763198853,0.7105574011802673,reasoning,49
How many metres are there in 9 kilometres?,how many metres are there in # kilometres?,39,23,0.08267306038775882,0.008919981639706484,0.8315217391304348,1.2484592199325562,0.4707247018814087,reasoning,50
What is 5% of 74?,what is #% of #?,39,23,0.08871076819647089,0.008486782180712402,0.7717391304347826,0.7207225561141968,0.7303133010864258,reasoning,51
"8 workers, 6 days: worker-days?","# workers, # days: worker-days?",39,23,0.08116942687681422,0.004325786612905384,0.8097826086956522,2.125985622406006,0.4553774297237396,reasoning,52
"Next: 4,6,8,?","next: #,#,#,?",39,23,0.08981829734780175,0.005207839643545731,0.8695652173913043,2.513225793838501,0.32419857382774353,reasoning,53
Area of 9 by 10 rectangle?,area of # by # rectangle?,39,23,0.08454870919351723,0.011020601845800327,0.842391304347826,0.452737957239151,0.9163368940353394,reasoning,54
What is 68 plus 49?,what is # plus #?,39,23,0.08852098227754432,0.012272365137012558,0.7934782608695652,1.0444087982177734,0.6897010207176208,reasoning,55
"6 red, 9 blue; P(red)?","# red, # blue; <e>(<e>)?",39,23,0.0849925085276288,0.009128320459180439,0.8097826086956521,1.4879250526428223,0.6929091215133667,reasoning,56
"Next: 5,8,11,?","next: #,#,#,?",40,23,0.09417937247388933,0.005850808314779857,0.8967391304347825,2.234210729598999,0.36276981234550476,reasoning,57
Compute 5 percent of the number 55.,compute # percent of the number #.,40,23,0.09281449388979962,0.01691176712171835,0.7989130434782609,0.8637634515762329,0.7839100360870361,reasoning,58
Area of 10 by 11 rectangle?,area of # by # rectangle?,40,23,0.09293445244866286,0.008814693630961736,0.8315217391304348,0.6240909099578857,0.8461026549339294,reasoning,59
How many metres are there in 31 kilometres?,how many metres are there in # kilometres?,40,23,0.08651336195951477,0.01790205685240363,0.7934782608695652,1.3098171949386597,0.4198230504989624,reasoning,60
Worker-days for 8 workers over 6 days?,worker-days for # workers over # days?,40,23,0.08810996691747543,0.007996105720557896,0.7880434782608695,1.950434684753418,0.6078417897224426,reasoning,61
Age 8 yrs ago if now 29?,age # yrs ago if now #?,40,23,0.0868478996294889,0.004418364269829482,0.7934782608695652,2.0761096477508545,0.556195855140686,reasoning,62
42 km/h for 8 h: distance?,# km/h for # h: distance?,40,23,0.07896591832904357,0.0074121090941856775,0.7717391304347826,1.2197628021240234,0.7116202712059021,reasoning,63
What is 10% of 96?,what is #% of #?,40,23,0.08159301352387119,0.009982551375201949,0.7771739130434783,0.6515220403671265,0.7515079975128174,reasoning,64
06:20 + 95 min?,#:# + # min?,40,23,0.08702647552567598,0.005569588770193288,0.8097826086956521,1.926855444908142,0.43047183752059937,reasoning,65
"30 workers, 6 days: worker-days?","# workers, # days: worker-days?",40,23,0.08171233955920157,0.009821399066401969,0.798913043478261,2.1019680500030518,0.44679975509643555,reasoning,66
"18 red, 5 blue; P(red)?","# red, # blue; <e>(<e>)?",40,23,0.08963322516887823,0.009364990482155142,0.7934782608695652,1.5857480764389038,0.6706005930900574,reasoning,67
"Next: 5,9,13,?","next: #,#,#,?",40,23,0.08966883995730995,0.007856446762347475,0.875,2.3195676803588867,0.35112935304641724,reasoning,68
Compute 5 percent of the number 74.,compute # percent of the number #.,40,23,0.09089209023115824,0.008225448868847827,0.7989130434782609,0.5642903447151184,0.8873992562294006,reasoning,69
Area of 19 by 18 rectangle?,area of # by # rectangle?,40,23,0.09522924670019531,0.013832939690516927,0.8043478260869565,0.8168025612831116,0.7175447940826416,reasoning,70
How many metres are there in 13 kilometres?,how many metres are there in # kilometres?,40,23,0.08828258787141885,0.011823362516248945,0.7934782608695652,1.2779790163040161,0.40910962224006653,reasoning,71
Worker-days for 2 workers over 8 days?,worker-days for # workers over # days?,40,23,0.08772117101518595,0.004526030059634407,0.8043478260869565,2.3003299236297607,0.49555742740631104,reasoning,72
Age 7 yrs ago if now 49?,age # yrs ago if now #?,40,23,0.0858604194074893,0.006567300922649789,0.8206521739130435,1.9852060079574585,0.59727942943573,reasoning,73
51 km/h for 7 h: distance?,# km/h for # h: distance?,40,23,0.08131254406238335,0.005489487916822875,0.7934782608695652,1.3635947704315186,0.6749835014343262,reasoning,74
